Model,Brand,Date of Sale,Sale Price,Year,Mileage,Classification,Transmission,Fuel Type,Description,Sale Location
BMW 4 Series (M Sport),BMW,2024-01-02,"€15,899.00",2016,"75,663",Convertible,Automatic,Diesel,Blue BMW 4 SERIES420d 2.0 190 Bhp M SPORT NAV 2dr,Galway
BMW 4 Series Gran Coupe (428i),BMW,04/01/2024,"€20,641.00",2015,"37,197",Hatchback,Automatic,Petrol,Red BMW 4 Series Gran Coupe2.0 428i M Sport Auto Euro 6 (s/s) 5dr2 previous owners,Cork
BMW 1 Series (116i),BMW,04/01/2024,"€9,453.00",2012,"43,305",Hatchback,Manual,Petrol,Red BMW 1 SERIES1.6 116I SE 5d 135 BHP BLUETOOTH TELEPHONE CONNECTION2 previous owners,Dublin
BMW 4 Series Gran Coupe (M Sport),BMW,05/01/2024,"€18,819.00",2016,"83,413",Hatchback,Automatic,Diesel,Grey BMW 4 Series Gran Coupe3.0 435d M Sport Auto xDrive Euro 6 (s/s) 5dr3 previous owners,Cork
BMW X2 (18d),BMW,07/01/2024,"€19,818.00",2019,"28,819",SUV,Manual,Diesel,Red BMW X2xDrive 18d SE 5dr 2.01 previous owner,Laois
BMW 3 Series (SE),BMW,08/01/2024,"€14,244.00",2017,"35,373 miles",Saloon,Manual,Diesel,Blue BMW 3 SeriesBMW 3 316d 2.0 SE 4dr1 previous owner,Sligo
BMW 1 Series (M Sport Shadow Edition),BMW,2024-01-08,"€16,561.00",2018,38738,Hatchback,Manual,Petrol,Black BMW 1 SERIES1.5 118I M SPORT SHADOW EDITION 5d 134 BHP1 previous owner,Dublin
BMW X2 (Sport),BMW,08/01/2024,"€30,481.00",2021,"6,740",SUV,Automatic,Petrol,Silver BMW X2 SeriesX2 sDrive20i Sport 2.0 5dr2 previous owners,Cavan
BMW 4 Series Gran Coupe (Sport),BMW,2024-01-10,"€12,713.00",2015,"101,242",Hatchback,Automatic,Diesel,Black BMW 4 Series Gran Coupe2.0 420d Sport Auto Euro 6 (s/s) 5dr2 previous owners,Dublin
BMW 1 Series (118i),BMW,10/01/2024,"€8,217.00",2015,"131,119",Hatchback,Manual,Petrol,Silver BMW 1 Series1.5 118i SE Euro 6 (s/s) 5dr2 previous owners,Galway
BMW 5 Series (540i),BMW,10/01/2024,"€23,374.00",2018,"77,418",Saloon,Automatic,Petrol,BMW 5 Series3.0 540i SE Auto xDrive Euro 6 (s/s) 4dr1 previous owner,Laois
BMW 1 Series (Sport),BMW,12/01/2024,"€2,758.00",2010,144154,Hatchback,Manual,Diesel,Black BMW 1 Series2.0 116d Sport Euro 5 (s/s) 5dr4 previous owners,Cork
BMW 1 Series (M Sport),BMW,12/01/2024,"€6,956.00",2011,"94,996",Convertible,Manual,Diesel,Grey BMW 1 SERIES2.0 120D M SPORT 2d 175 BHP 3 MONTH WARRANTY LOW MILES M SPORT,Dublin
BMW 1 Series (M Sport),BMW,12/01/2024,"€9,012.00",2013,"80,008",Hatchback,Manual,Diesel,Red BMW 1 Series2.0 118d M Sport Euro 5 (s/s) 5dr3 previous owners,Cavan
BMW 1 Series (M Sport),BMW,2024-01-12,"€10,627.00",2015,"57,315",Hatchback,Manual,Diesel,Red BMW 1 Series2.0 118d M Sport Hatchback 3dr Diesel Manual Euro 6 (s/s) (150 ps)2 previous owners,Donegal
BMW X3 (SE),BMW,14/01/2024,"€5,377.00",2012,"155,724",SUV,Automatic,Diesel,Red BMW X32.0 20d SE SUV 5dr Diesel Steptronic xDrive Euro 5 (s/s) (184 ps)6 previous owners,Tipperary
BMW 1 Series (120d),BMW,14/01/2024,"€16,350.00",2017,"50,017",Hatchback,Manual,Diesel,Silver BMW 1 SERIES2.0 120D M SPORT 5d 188 BHP,Kerry
BMW X5 (SE),BMW,14/01/2024,"€22,646.00",2017,"90,117 miles",SUV,Automatic,Diesel,Navy BMW X53.0 XDRIVE30D SE 5d 255 BHP2 previous owners,Kerry
BMW 1 Series (M135i),BMW,15/01/2024,"€14,400.00",2013,"80,237",Hatchback,Automatic,Petrol,Blue BMW 1 Series3.0 M135i Auto Euro 5 (s/s) 5dr5 previous owners,Waterford
BMW 3 Series (320d ED),BMW,16/01/2024,"€9,745.00",2013,"80,691",Saloon,Automatic,Diesel,BMW 3 Series2.0 320d ED EfficientDynamics Business Auto Euro 5 (s/s) 4dr3 previous owners,Westmeath
BMW 7 Series (M Sport),BMW,17/01/2024,"€60,176.00",2021,"2,982",Saloon,Automatic,Diesel,BMW 7 Series730d M Sport Saloon 3.0 4dr1 previous owner,Meath
BMW 1 Series (118i),BMW,17/01/2024,"€17,742.00",2018,"8,446",Hatchback,Auto,Petrol,Navy BMW 1 Series1.5 118i GPF Sport Auto Euro 6 (s/s) 5dr2 previous owners,Tipperary
BMW 1 Series (116i),BMW,2024-01-18,"€9,023.00",2013,"70,718",Hatchback,Manual,Petrol,Navy BMW 1 Series1.6 116i Sport Euro 6 (s/s) 5dr3 previous owners,Dublin
BMW 4 Series Gran Coupe (M Sport),BMW,18/01/2024,"€24,152.00",2019,"16,114",Hatchback,Auto,Petrol,Red BMW 4 SERIES GRAN COUPE2.0 420I M SPORT GRAN COUPE 4d AUTO 181 BHP1 previous owner,Limerick
BMW M4 (Competition M),BMW,19/01/2024,"€73,904.00",2022,"3,891",Convertible,Automatic,Petrol,Red BMW 4 SERIES3.0 M4 Competition Edition M xDrive Auto 4WD 2dr,Galway
BMW 4 Series (420i),BMW,19/01/2024,"€38,468.00",2021,"12,206",Convertible,Automatic,Petrol,BMW 4 Series420i M Sport Convertible 2.0 2dr1 previous owner,Cork
BMW 4 Series Gran Coupe (M Sport),BMW,20/01/2024,"€24,383.00",2018,"29,881",Hatchback,Automatic,Diesel,Navy BMW 4 Series Gran Coupe3.0 430d M Sport Auto Euro 6 (s/s) 5dr2 previous owners,Limerick
BMW 1 Series (116d),BMW,21/01/2024,"€16,577.00",2019,"47,423 miles",Hatchback,Manual,Diesel,Grey BMW 1 Series1.5TD 116d M Sport Shadow Edition 5 Door1 previous owner,Waterford
BMW 2 Series (220d),BMW,22/01/2024,"€21,709.00",2019,"27,162",Coupe,Automatic,Diesel,Silver BMW 2 Series220d M Sport Coupe 2.0 2dr2 previous owners,Dublin
BMW 5 Series (520d),BMW,23/01/2024,"€11,291.00",2015,"116,594",Saloon,Automatic,Diesel,Blue BMW 5 Series2.0 520d Luxury Auto Euro 6 (s/s) 4dr3 previous owners,Kildare
BMW 1 Series (116i),BMW,24/01/2024,"€5,238.00",2011,"70,936",Hatchback,Manual,Petrol,Silver BMW 1 Series2.0 116i Sport Hatchback 5dr Petrol Manual Euro 5 (s/s) (122 ps)4 previous owners,Dublin
BMW M2 (Competition),BMW,25/01/2024,"€ 47,462",2020,6841,Coupe,Automatic,Petrol,Navy BMW M23.0 BiTurbo Competition Coupe 2dr Petrol DCT Euro 6 (s/s) (410 ps)1 previous owner,Dublin
BMW M4 (BiTurbo),BMW,25/01/2024,"€37,243.00",2017,"36,161 miles",Coupe,Automatic,Petrol,Blue BMW M43.0 BiTurbo DCT (s/s) 2dr4 previous owners,Mayo
BMW X5 (25d),BMW,26/01/2024,"€22,924.00",2015,"47,481 miles",SUV,Automatic,Diesel,Red BMW X52.0 XDRIVE25D M SPORT 5d 231 BHP ULEZ+LOW MILEAGE+AMBIENT LIGHTING,Dublin
BMW 4 Series (420i),BMW,26/01/2024,"€19,354.00",2018,"53,500",Coupe,Automatic,Petrol,Red BMW 4 Series2.0 420i GPF M Sport Auto Euro 6 (s/s) 2dr1 previous owner,Kildare
BMW M5 (i V8),BMW,27/01/2024,"€67,247.00",2020,"11,535",Saloon,Automatic,Petrol,BMW M5 SeriesM5 Competition Saloon 4.4 4dr1 previous owner,Dublin
BMW 5 Series (M Sport),BMW,29/01/2024,"€12,489.00",2008,"76,270",Saloon,Automatic,Diesel,Blue BMW 5 Series3.0 535d M Sport Steptronic Euro 4 4dr3 previous owners,Westmeath
BMW 1 Series (116d),BMW,29/01/2024,"€13,643.00",2018,"31,200",Hatchback,Manual,Diesel,Blue BMW 1 SERIES1.5 116D SE BUSINESS 5d 114 BHP PARK SENSORS~D.A.B.~BLUE TOOTH,Louth
BMW 5 Series (M Sport),BMW,2024-02-01,"€17,836.00",2017,92298,Saloon,Automatic,Diesel,Red BMW 5 Series2.0 520d M Sport Saloon 4dr Diesel Auto Euro 6 (s/s) (190 ps)2 previous owners,Louth
BMW 4 Series Gran Coupe (420d),BMW,01/02/2024,"€18,196.00",2017,"53,606",Hatchback,Automatic,Diesel,Grey BMW 4 Series Gran Coupe2.0 420d M Sport Auto Euro 6 (s/s) 5dr,Dublin
BMW 3 Series (330e),BMW,02/02/2024,"€35,251.00",2020,"19,294",Saloon,Automatic,Petrol Plug-In Hybrid,Blue BMW 3 Series330e M Sport Saloon 2.0 4dr1 previous owner,Meath
BMW 3 Series (318d),BMW,03/02/2024,"€1,151.00",2010,"136,429",Saloon,Manual,Diesel,Navy BMW 3 Series2.0 318d M Sport Euro 5 4dr5 previous owners,Dublin
BMW 2 Series (M235i),BMW,06/02/2024,"€18,779.00",2015,"41,915",Convertible,Automatic,Petrol,"Black BMW M235I3.0 M235I 2d 322 BHP H/K, PRO NAV, ELEC.SEATS",Cork
BMW 5 Series (535d),BMW,07/02/2024,"€14,293.00",2014,"100,491",Saloon,Automatic,Diesel,Black BMW 5 Series3.0 535d M Sport Auto Euro 6 (s/s) 4dr2 previous owners,Wexford
BMW M3 (BiTurbo),BMW,07/02/2024,"€36,877.00",2016,"51,962",Saloon,Automatic,Petrol,BMW M33.0 DCT BiTurbo Competition Pack + Individual Azurite Black + HUD + 360 Camera + Opal White Leather 4dr3 previous owners,Dublin
BMW 3 Series (330e),BMW,11/02/2024,"€44,566.00",2021,"4,096",Estate,Automatic,Petrol Plug-In Hybrid,Blue BMW 3 Series330e M Sport Plus Edition Touring 2.0 5dr1 previous owner,Cork
BMW 4 Series (435i),BMW,2024-02-12,"€20,123.00",2014,"32,453",Coupe,Automatic,Petrol,Navy BMW 4 Series3.0 435i M Sport Auto Euro 6 (s/s) 2dr4 previous owners,Cork
BMW X1 (M Sport),BMW,12/02/2024,"€30,257.00",2021,"7,688",SUV,Manual,Petrol,Blue BMW X1sDrive 18i [136] M Sport 5dr 1.5,Dublin
BMW 4 Series (435d),BMW,2024-02-14,"€ 20,368",2016,"62,266 miles",Coupe,Automatic,Diesel,Red BMW 4 Series3.0 435d M Sport Coupe 2dr Diesel Auto xDrive Euro 6 (s/s) (313 ps)4 previous owners,Galway
BMW 5 Series (520d),BMW,14/02/2024,"€4,389.00",2011,"152,662",Saloon,Manual,Diesel,Black BMW 5 Series2.0 520d SE Euro 5 4dr4 previous owners,Wicklow
BMW X1 (SE),BMW,2024-02-15,"€11,046.00",2014,61658,SUV,Automatic,Diesel,Red BMW X12.0 20d SE Auto xDrive Euro 5 (s/s) 5dr,Tipperary
BMW 4 Series (M Sport),BMW,16/02/2024,"€11,370.00",2013,85818,Coupe,Manual,Diesel,Blue BMW 4 Series2.0 420d M Sport Euro 6 (s/s) 2dr1 previous owner,Roscommon
BMW 3 Series (SE),BMW,17/02/2024,"€ 7,850",2009,"32,394",Saloon,Manual,Petrol,Blue BMW 3 Series2.0 318i SE 4dr,Cork
BMW 1 Series (125i),BMW,18/02/2024,"€17,951.00",2017,"28,012",Hatchback,Automatic,Petrol,Blue BMW 1 Series2L M Sport 125i 3dr,Louth
BMW X5 (40d),BMW,2024-02-20,"€ 13,079",2011,"107,215",SUV,Automatic,Diesel,Blue BMW X53.0 40d M Sport Steptronic xDrive Euro 5 5dr,Wexford
BMW 1 Series (M Sport),BMW,2024-02-21,"€6,057.00",2012,"99,588",Hatchback,Manual,Diesel,BMW 1 Series2.0 118d M Sport Euro 5 (s/s) 5dr4 previous owners,Louth
BMW 4 Series Gran Coupe (M Sport),BMW,2024-02-22,"€23,910.00",2020,"10,453",Hatchback,Manual,Petrol,Black BMW 4 Series Gran Coupe420i M Sport Gran Coupe 2.0 5dr1 previous owner,Dublin
BMW X3 (20d),BMW,22/02/2024,"€25,491.00",2019,"35,124",SUV,Automatic,Diesel,Black BMW X32.0 20d M Sport Auto xDrive Euro 6 (s/s) 5dr1 previous owner,Dublin
BMW X5 (30d),BMW,23/02/2024,"€54,336.00",2019,"18,049",SUV,Automatic,Diesel,Silver BMW X5 SeriesX5 xDrive30d M Sport 3.0 5dr3 previous owners,Dublin
BMW 2 Series (220i),BMW,2024-02-24,"€25,999.00",2020,"18,013",Coupe,Automatic,Petrol,Red BMW 2 Series220i M Sport Coupe 2.0 2dr2 previous owners,Donegal
BMW 3 Series (Sport Plus Edition),BMW,24/02/2024,"€6,175.00",2011,110169,Saloon,Manual,Diesel,Grey BMW 3 Series2.0 320d Sport Plus Edition Euro 5 (s/s) 4dr,Limerick
BMW 5 Series (M Sport),BMW,2024-02-24,"€14,074.00",2015,"85,371",Estate,Automatic,Diesel,Red BMW 5 SERIES2.0 520D M SPORT TOURING 5d 188 BHP,Dublin
BMW X4 (20d),BMW,26/02/2024,"€39,361.00",2019,"12,112",SUV,Automatic,Diesel,Red BMW X4 SeriesX4 xDrive20d M Sport 2.0 5dr1 previous owner,Carlow
BMW 5 Series (M Sport),BMW,2024-03-03,"€14,974.00",2013,"33,200",Saloon,Automatic,Diesel,Black BMW 5 Series2.0 520d M Sport Auto Euro 5 (s/s) 4dr1 previous owner,Offaly
BMW X1 (20d),BMW,04/03/2024,"€20,786.00",2016,"12,491",S.U.V.,Automatic,Diesel,BMW X1xDrive 20d xLine 5dr Step Auto 2.0,Dublin
BMW Z4 (35i),BMW,04/03/2024,"€11,416.00",2009,"84,006",Convertible,Manual,Petrol,Blue BMW Z43.0 35i sDrive 2dr5 previous owners,Louth
BMW 1 Series (Sport Plus Edition),BMW,04/03/2024,"€4,661.00",2013,"132,279",Coupe,Manual,Diesel,Black BMW 1 Series2.0 118d Sport Plus Edition Euro 5 (s/s) 2dr4 previous owners,Limerick
BMW 3 Series (M340d),BMW,07/03/2024,"€ 45,169",2021,"17,302 miles",Estate,Automatic,Diesel Hybrid,Navy BMW 3 SeriesM340d xDrive Touring 3.0 5dr1 previous owner,Meath
BMW X5 (30d),BMW,08/03/2024,"€25,404.00",2015,"70,663",SUV,Automatic,Diesel,Silver BMW X5 SeriesX5 xDrive30d M Sport 3.0 5dr2 previous owners,Dublin
BMW 4 Series (M440d),BMW,08/03/2024,"€43,842.00",2021,"11,844",Coupe,Automatic,Diesel Hybrid,BMW 4 SeriesM440d xDrive Coupe 3.0 2dr1 previous owner,Sligo
BMW 6 Series Gran Coupe (640d),BMW,09/03/2024,"€ 17,590",2012,"56,287",Saloon,Automatic,Diesel,Grey BMW 6 Series Gran Coupe3.0 640d M Sport Auto Euro 5 (s/s) 4dr,Mayo
BMW X5 M (BiTurbo V8),BMW,09/03/2024,"€46,051.00",2018,34337,SUV,Automatic,Petrol,Navy BMW X5 M4.4 BiTurbo V8 Auto xDrive Euro 6 (s/s) 5dr (5 Seat),Wicklow
BMW 2 Series Gran Coupe (M Sport),BMW,2024-03-11,"€31,650.00",2021,"13,975",Saloon,Automatic,Petrol,Grey BMW 2 Series218i M Sport Gran Coupe 1.5 4dr1 previous owner,Dublin
BMW 3 Series (330d),BMW,11/03/2024,"€34,496.00",2019,"38,435",Estate,Automatic,Diesel,BMW 3 Series3.0 330d M Sport Touring Auto xDrive Euro 6 (s/s) 5dr1 previous owner,Dublin
BMW 3 Series (Sport),BMW,11/03/2024,"€14,435.00",2017,30450,Saloon,Manual,Petrol,Grey BMW 3 Series2.0 320i Sport Euro 6 (s/s) 4dr2 previous owners,Waterford
BMW 1 Series (Shadow Edition),BMW,12/03/2024,"€26,441.00",2018,"24,127",Hatchback,Automatic,Petrol,Black BMW 1 Series3.0 M140i Shadow Edition Auto Euro 6 (s/s) 5dr3 previous owners,Clare
BMW 8 Series (M850i V8),BMW,13/03/2024,"€65,147.00",2020,"13,008",Convertible,Automatic,Petrol,Silver BMW 8 SeriesM850i xDrive 2dr Auto 4.41 previous owner,Kerry
BMW 3 Series (M Sport),BMW,14/03/2024,"€10,108.00",2010,"106,263 miles",Coupe,Automatic,Diesel,"Blue BMW 3 SERIES3.0 325D M SPORT 2d AUTO-19"" ALLOYS-ELECTRIC MEMORY SEAT-CREAM BEIGE DAKOTA LEATHER-HEATED FRONT SEATS-REAL BAMBOO WOOD GRAIN TRIM-REAR PARKING SENSOR",Galway
BMW 3 Series (Sport),BMW,2024-03-16,"€15,266.00",2017,"62,623",Saloon,Manual,Diesel,Silver BMW 3 Series316d Sport 4dr 2.01 previous owner,Cork
BMW 6 Series Gran Turismo (640i),BMW,16/03/2024,"€33,167.00",2018,"18,762",Hatchback,Automatic,Petrol,BMW 6 Series640i xDrive M Sport GT 3.0 5dr2 previous owners,Dublin
BMW X2 (M Sport),BMW,17/03/2024,"€24,637.00",2018,"25,262",SUV,Automatic,Diesel,Navy BMW X2 SeriesX2 xDrive20d M Sport 2.0 5dr1 previous owner,Laois
BMW 5 Series (535d),BMW,18/03/2024,"€ 20,212",2015,"34,646",Saloon,Automatic,Diesel,Red BMW 5 SERIES535D M Sport 4Dr Step Auto 3.02 previous owners,Cork
BMW 3 Series (320i),BMW,18/03/2024,"€27,821.00",2019,"29,206",Saloon,Automatic,Petrol,Blue BMW 3 Series2.0 320i M Sport Auto Euro 6 (s/s) 4dr,Dublin
BMW 3 Series (330e),BMW,18/03/2024,"€39,164.00",2022,26,Saloon,Automatic,Petrol Plug-In Hybrid,BMW 3 Series330e SE Pro Saloon 2.0 4dr1 previous owner,Dublin
BMW 5 Series (520d),BMW,20/03/2024,"€8,990.00",2013,"113,403",Saloon,Automatic,Diesel,Red BMW 5 Series2.0 520d SE Auto Euro 6 (s/s) 4dr,Kildare
BMW 1 Series (Sport),BMW,22/03/2024,"€ 5,200",2011,"71,444",Hatchback,Manual,Petrol,Grey BMW 1 Series2.0 116i Sport Hatchback 5dr Petrol Manual Euro 5 (s/s) (122 ps)5 previous owners,Cork
BMW X2 (20i),BMW,22/03/2024,"€28,171.00",2019,"13,950",SUV,Automatic,Petrol,Silver BMW X2 SeriesX2 xDrive20i M Sport X 2.0 5dr1 previous owner,Westmeath
BMW 1 Series (M Sport),BMW,23/03/2024,"€7,634.00",2014,"74,322",Hatchback,Manual,Diesel,Grey BMW 1 Series2.0 118d M Sport Euro 5 (s/s) 5dr5 previous owners,Meath
BMW X3 (20d),BMW,2024-03-24,"€21,928.00",2017,"55,276",SUV,Automatic,Diesel,Red BMW X32.0 X3 XDRIVE20D XLINE AUTO 4WD 5dr,Galway
BMW 1 Series (Sport),BMW,25/03/2024,"€ 9,207",2016,"95,058 miles",Hatchback,Manual,Petrol,Black BMW 1 Series1.5 118i Sport Euro 6 (s/s) 5dr,Dublin
BMW 5 Series (530e),BMW,25/03/2024,"€21,777.00",2018,"77,695",Saloon,Automatic,Petrol Plug-In Hybrid,Black BMW 5 Series2.0 530e 9.2kWh M Sport Auto Euro 6 (s/s) 4dr,Meath
BMW 4 Series Gran Coupe (420d),BMW,26/03/2024,"€17,048.00",2015,"68,463",Hatchback,Automatic,Diesel,Red BMW 4 SERIES2.0 420D XDRIVE M SPORT GRAN COUPE 4d 188 BHP + OVER 1200 5* REVIEWS,Limerick
BMW 3 Series (320i),BMW,28/03/2024,"€2,835.00",2010,"89,223",Coupe,Manual,Petrol,Red BMW 3 Series2.0 320i M Sport Highline Euro 5 2dr4 previous owners,Galway
BMW Z4 (M Sport),BMW,29/03/2024,"€ 15,639",2013,"35,191",Convertible,Automatic,Petrol,BMW Z42.0 20i M Sport Auto sDrive Euro 6 2dr,Tipperary
BMW 1 Series (M140i),BMW,2024-03-31,"€19,686.00",2017,"56,002",Hatchback,Automatic,Petrol,Red BMW 1 SeriesM140i [Nav] Step Auto [Harman Kardon Sound] 3.0 5dr,Wicklow
BMW 4 Series Gran Coupe (435d),BMW,01/04/2024,"€24,940.00",2018,"85,227",Hatchback,Automatic,Diesel,Silver BMW 4 Series Gran Coupe3.0 435d M Sport Auto xDrive Euro 6 (s/s) 5dr2 previous owners,Longford
BMW 5 Series (520d),BMW,2024-04-02,"€15,103.00",2016,"68,696",Saloon,Automatic,Diesel,Blue BMW 5 Series2.0 520d M Sport Auto Euro 6 (s/s) 4dr2 previous owners,Cork
BMW 4 Series (MHT),BMW,2024-04-02,"€36,029.00",2021,5390,Coupe,Automatic,Diesel Hybrid,BMW 4 Series2.0 420d MHT M Sport Auto Euro 6 (s/s) 2dr2 previous owners,Waterford
BMW 5 Series (M Sport),BMW,03/04/2024,"€4,252.00",2008,"183,231",Estate,Manual,Diesel,BMW 5 Series3.0 530d M Sport Touring 5dr Diesel Manual Euro 4 (235 ps)4 previous owners,Dublin
BMW X6 (M Sport),BMW,03/04/2024,"€35,307.00",2018,"20,813 miles",SUV,Automatic,Diesel,Red BMW X63L M Sport 40d 5dr,Tipperary
BMW 4 Series (MHT),BMW,04/04/2024,"€ 36,471",2021,"16,803",Coupe,Automatic,Diesel Hybrid,Silver BMW 4 Series420d M Sport Coupe 2.0 2dr2 previous owners,Dublin
BMW X1 (SE),BMW,05/04/2024,"€ 7,575",2010,"64,112",SUV,Manual,Diesel,Black BMW X12.0 18d SE sDrive Euro 5 5dr,Westmeath
BMW 2 Series (M240i),BMW,05/04/2024,"€24,174.00",2017,"22,154 miles",Convertible,Automatic,Petrol,Blue BMW 2 SERIESM240I 2Dr [Nav] Step Auto 3.03 previous owners,Clare
BMW X5 (SE),BMW,06/04/2024,"€20,372.00",2014,"79,657",SUV,Automatic,Diesel,Red BMW X52.0 XDRIVE25D SE 5DR 215 BHP HEATED SEATS + PARKING SENSORS,Cork
BMW 7 Series (M Sport),BMW,08/04/2024,"€27,178.00",2015,"91,209",Saloon,Automatic,Diesel,Black BMW 7 Series3.0 730Ld M Sport Auto Euro 6 (s/s) 4dr,Laois
BMW M3 (BiTurbo),BMW,10/04/2024,"€42,196.00",2017,"18,172",Saloon,Automatic,Petrol,Navy BMW M3 SeriesM3 Saloon Competition Package 3.0 4dr3 previous owners,Limerick
BMW 2 Series (218i),BMW,13/04/2024,"€18,244.00",2018,"24,593",Coupe,Automatic,Petrol,Blue BMW 2 Series218i Sport Coupe 1.5 2dr2 previous owners,Cork
BMW X3 (M Sport),BMW,15/04/2024,"€20,797.00",2016,"54,541",SUV,Auto,Diesel,Navy BMW X32.0 20d M Sport Auto xDrive Euro 6 (s/s) 5dr2 previous owners,Dublin
BMW 1 Series (M Sport),BMW,18/04/2024,"€12,768.00",2012,"37,487 miles",Convertible,Manual,Petrol,Black BMW 1 Series3.0 135i M Sport Convertible 2dr Petrol Manual Euro 5 (306 ps)2 previous owners,Cork
BMW 1 Series (M140i),BMW,19/04/2024,"€23,446.00",2018,"33,311",Hatchback,Automatic,Petrol,Silver BMW 1 Series3.0 M140i Shadow Edition 5 Door Sports HB,Wexford
BMW 4 Series Gran Coupe (M Sport),BMW,23/04/2024,"€ 24,687",2018,"82,577",Hatchback,Automatic,Diesel,Silver BMW 4 SERIES3.0 435D XDRIVE M SPORT GRAN COUPE 4d 309 BHP CARBON M PERFORMANCE. BIG SPEC.,Limerick
BMW M4 (Competition),BMW,24/04/2024,"€33,409.00",2017,"43,627",Coupe,Automatic,Petrol,Black BMW M43.0 M4 COMPETITION 2d 444 BHP2 previous owners,Limerick
BMW 1 Series (Sport),BMW,25/04/2024,"€10,108.00",2013,"70,161",Hatchback,Manual,Petrol,Grey BMW 1 Series1.6 116i Sport Sports Hatch (s/s) 5dr,Dublin
BMW 5 Series (520d),BMW,25/04/2024,"€17,960.00",2018,74812,Saloon,Automatic,Diesel,Black BMW 520D2.0 SE 4dr,Wexford
BMW 4 Series (420i),BMW,26/04/2024,"€12,099.00",2014,"100,399",Coupe,Automatic,Petrol,Black BMW 4 Series2.0 420i M Sport Auto Euro 6 (s/s) 2dr4 previous owners,Dublin
BMW 3 Series (320i),BMW,2024-04-27,"€24,173.00",2018,"47,915",Estate,Automatic,Petrol,Grey BMW 3 Series2.0 320i M Sport Shadow Edition Touring Auto xDrive Euro 6 (s/s) 5dr2 previous owners,Dublin
BMW 1 Series (116d),BMW,27/04/2024,"€10,384.00",2017,"92,188",Hatchback,Automatic,Diesel,Black BMW 1 Series1.5 116d SE Auto Euro 6 (s/s) 5dr1 previous owner,Donegal
BMW 1 Series (118i),BMW,29/04/2024,"€12,196.00",2015,"65,571",Hatchback,Manual,Petrol,Grey BMW 1 Series1.5 118i M Sport Euro 6 (s/s) 5dr1 previous owner,Mayo
BMW 1 Series (SE Business),BMW,29/04/2024,"€13,939.00",2019,"51,839 miles",Hatchback,Manual,Diesel,Red BMW 1 SeriesBMW 1 116d 1.5 SE Business 5dr Nav1 previous owner,Donegal
BMW 1 Series (116i),BMW,02/05/2024,"€3,411.00",2010,"109,088",Hatchback,Manual,Petrol,Red BMW 1 Series2.0 116i SE 3dr3 previous owners,Dublin
BMW M5 (V8),BMW,02/05/2024,"€ 27,624",2013,"55,023",Saloon,Automatic,Petrol,Blue BMW M54.4 V8 M DCT 4dr,Wicklow
BMW X3 (M Sport),BMW,02/05/2024,"€20,391.00",2015,"51,378",SUV,Automatic,Diesel,Grey BMW X3XDRIVE35D M SPORT 5DR STEP AUTO 3.02 previous owners,Galway
BMW 1 Series (M135i),BMW,03/05/2024,"€33,333.00",2021,"16,392",Hatchback,Automatic,Petrol,BMW 1 SeriesM135i xDrive 2.0 5dr1 previous owner,Wexford
BMW 1 Series (118i),BMW,04/05/2024,"€4,384.00",2008,"87,691",Convertible,Manual,Petrol,Navy BMW 1 Series2.0 118i SE Euro 4 2dr,Cork
BMW 1 Series (116d),BMW,04/05/2024,"€5,254.00",2012,"131,083",Hatchback,Manual,Diesel,Grey BMW 1 Series2.0 116d Sport 5dr3 previous owners,Kildare
BMW 1 Series (116d),BMW,05/05/2024,"€13,386.00",2017,"31,220",Hatchback,Manual,Diesel,Red BMW 1 Series116d ED PLUS 1.5 5dr2 previous owners,Sligo
BMW M3 (V8),BMW,05/05/2024,"€20,072.00",2013,"76,245 miles",Convertible,Manual,Petrol,Grey BMW M34.0 V8 Euro 5 2dr,Tipperary
BMW X1 (M Sport),BMW,2024-05-07,"€16,353.00",2015,"50,837",SUV,Manual,Diesel,BMW X12.0 18d M Sport sDrive Euro 6 (s/s) 5dr1 previous owner,Kerry
BMW 3 Series Gran Turismo (330i),BMW,12/05/2024,"€ 18,401",2016,"78,072 miles",Hatchback,Automatic,Petrol,Silver BMW 3 SERIES2.0 330I M SPORT GRAN TURISMO 5d 248 BHP M SPORT PLUS PACKAGE,Laois
BMW X5 (40d),BMW,13/05/2024,"€12,023.00",2010,"117,265 miles",SUV,Automatic,Diesel,BMW X53.0 40d M Sport Auto xDrive 5dr,Dublin
BMW 1 Series (120i),BMW,2024-05-14,"€18,995.00",2019,"36,000",Hatchback,Automatic,Petrol,Black BMW 1 Series2.0 120i GPF M Sport Auto Euro 6 (s/s) 5dr,Waterford
BMW 4 Series (MHT),BMW,14/05/2024,"€39,249.00",2021,13406,Coupe,Automatic,Diesel Hybrid,BMW 4 Series420d M Sport Pro Edition Coupe 2.0 2dr1 previous owner,Cork
BMW 1 Series (114d),BMW,14/05/2024,"€ 6,392",2013,"102,274",Hatchback,Manual,Diesel,Red BMW 1 Series1.6 114d ES Euro 5 (s/s) 5dr1 previous owner,Dublin
BMW 4 Series (MHT),BMW,15/05/2024,"€39,995.00",2021,"7,283",Coupe,Automatic,Diesel Hybrid,Red BMW 4 Series420d M Sport Coupe 2.0 2dr1 previous owner,Cork
